,INFO_ITEM_TYPE,_id,Passage_id,passage,WELLBORE NAME,CREATOR BA NAME,year,Q,A1,A2,C
505,DISCOVERY_EVALUATION_REPORT,a446ef6c2d06a40ee9498797560b5a7cd93bb61a,93,"The probability of having heavy oil at this high pressure and temperature is very low. With following effect no high hydrocarbon effect on the -logs could be expected: High water saturation, hydrocarbon fluid of volatile oil or condensate and possibly deep invation. If hydrocarbon is oil the cut off values should be lower. With heavy oil the possibility of very little movable oil is present. By using these cut offs high frequency of all three cut offs criteria acting at same intervals are observed.",30/7-7,Norsk Hydro a.s.,1999,What are some effects on -logs at wellbore 30/7-7?,"High water saturation, hydrocarbon fluid of volatile oil or condensate and possibly deep invation.","Possible effects on the -logs at wellbore 30/7-7 include high water saturation, the presence of hydrocarbon fluid of volatile oil or condensate, and possibly deep invasion.",1
506,DISCOVERY_EVALUATION_REPORT,a446ef6c2d06a40ee9498797560b5a7cd93bb61a,93,"The probability of having heavy oil at this high pressure and temperature is very low. With following effect no high hydrocarbon effect on the -logs could be expected: High water saturation, hydrocarbon fluid of volatile oil or condensate and possibly deep invation. If hydrocarbon is oil the cut off values should be lower. With heavy oil the possibility of very little movable oil is present. By using these cut offs high frequency of all three cut offs criteria acting at same intervals are observed.",30/7-7,Norsk Hydro a.s.,1999,What should the cut off values be if hydrocarbon is oil at wellbore 30/7-7?,Lower,"If hydrocarbon is oil at wellbore 30/7-7, the cut off values should be lower.",1
507,DISCOVERY_EVALUATION_REPORT,a446ef6c2d06a40ee9498797560b5a7cd93bb61a,93,"The probability of having heavy oil at this high pressure and temperature is very low. With following effect no high hydrocarbon effect on the -logs could be expected: High water saturation, hydrocarbon fluid of volatile oil or condensate and possibly deep invation. If hydrocarbon is oil the cut off values should be lower. With heavy oil the possibility of very little movable oil is present. By using these cut offs high frequency of all three cut offs criteria acting at same intervals are observed.",30/7-7,Norsk Hydro a.s.,1999,What is the possibility of movable oil with heavy oil at wellbore 30/7-7?,Very little,"At wellbore 30/7-7, with heavy oil, the possibility of very little movable oil is present.",1
508,DISCOVERY_EVALUATION_REPORT,a446ef6c2d06a40ee9498797560b5a7cd93bb61a,93,"The probability of having heavy oil at this high pressure and temperature is very low. With following effect no high hydrocarbon effect on the -logs could be expected: High water saturation, hydrocarbon fluid of volatile oil or condensate and possibly deep invation. If hydrocarbon is oil the cut off values should be lower. With heavy oil the possibility of very little movable oil is present. By using these cut offs high frequency of all three cut offs criteria acting at same intervals are observed.",30/7-7,Norsk Hydro a.s.,1999,What is observed when using these cut offs at wellbore 30/7-7?,High frequency of all three cut offs criteria acting at same intervals,"When using these cut offs, high frequency of all three cut offs criteria acting at the same intervals is observed at wellbore 30/7-7.",1
509,DISCOVERY_EVALUATION_REPORT,a446ef6c2d06a40ee9498797560b5a7cd93bb61a,94,This tendency might confirm the validity of the cut offs.,30/7-7,Norsk Hydro a.s.,1999,,,,
510,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,95,"WELL 18/10-1 DISCOVERY FIELD DESCRIPTION Well 18/10-1 drilled at the end of 1979 discovered small oil-bearing structure in Middle. Jurassic sandstones. The structure is located in the Egersund basin about 135 km south-west of Stavanger, 16 km south-east of the Bream field in block 17/12 (see Pl. 1) and about 115 km north of Ekofisk, which is the nearest oil field in exploitation. The water-depth is 97 m, and the well location is: 04 07' 58 04'",18/10-1,Total E&P Norge AS,2000,What is the name of the wellbore in the given text?,18/10-1,The name of the wellbore is 18/10-1.,1.0
511,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,95,"WELL 18/10-1 DISCOVERY FIELD DESCRIPTION Well 18/10-1 drilled at the end of 1979 discovered small oil-bearing structure in Middle. Jurassic sandstones. The structure is located in the Egersund basin about 135 km south-west of Stavanger, 16 km south-east of the Bream field in block 17/12 (see Pl. 1) and about 115 km north of Ekofisk, which is the nearest oil field in exploitation. The water-depth is 97 m, and the well location is: 04 07' 58 04'",18/10-1,Total E&P Norge AS,2000,When was wellbore 18/10-1 drilled?,end of 1979,Wellbore 18/10-1 was drilled at the end of 1979.,1.0
512,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,95,"WELL 18/10-1 DISCOVERY FIELD DESCRIPTION Well 18/10-1 drilled at the end of 1979 discovered small oil-bearing structure in Middle. Jurassic sandstones. The structure is located in the Egersund basin about 135 km south-west of Stavanger, 16 km south-east of the Bream field in block 17/12 (see Pl. 1) and about 115 km north of Ekofisk, which is the nearest oil field in exploitation. The water-depth is 97 m, and the well location is: 04 07' 58 04'",18/10-1,Total E&P Norge AS,2000,What did the drilling of wellbore 18/10-1 discover?,small oil-bearing structure in Middle,The drilling of wellbore 18/10-1 discovered a small oil-bearing structure in Middle.,1.0
513,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,95,"WELL 18/10-1 DISCOVERY FIELD DESCRIPTION Well 18/10-1 drilled at the end of 1979 discovered small oil-bearing structure in Middle. Jurassic sandstones. The structure is located in the Egersund basin about 135 km south-west of Stavanger, 16 km south-east of the Bream field in block 17/12 (see Pl. 1) and about 115 km north of Ekofisk, which is the nearest oil field in exploitation. The water-depth is 97 m, and the well location is: 04 07' 58 04'",18/10-1,Total E&P Norge AS,2000,Where is the structure discovered by wellbore 18/10-1 located in?,Egersund basin,The structure discovered by wellbore 18/10-1 is located in the Egersund basin.,1.0
514,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,95,"WELL 18/10-1 DISCOVERY FIELD DESCRIPTION Well 18/10-1 drilled at the end of 1979 discovered small oil-bearing structure in Middle. Jurassic sandstones. The structure is located in the Egersund basin about 135 km south-west of Stavanger, 16 km south-east of the Bream field in block 17/12 (see Pl. 1) and about 115 km north of Ekofisk, which is the nearest oil field in exploitation. The water-depth is 97 m, and the well location is: 04 07' 58 04'",18/10-1,Total E&P Norge AS,2000,What field is the wellbore 18/10-1 south-east of?,Bream field,The wellbore 18/10-1 is located south-east of the Bream field.,0.9
515,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,95,"WELL 18/10-1 DISCOVERY FIELD DESCRIPTION Well 18/10-1 drilled at the end of 1979 discovered small oil-bearing structure in Middle. Jurassic sandstones. The structure is located in the Egersund basin about 135 km south-west of Stavanger, 16 km south-east of the Bream field in block 17/12 (see Pl. 1) and about 115 km north of Ekofisk, which is the nearest oil field in exploitation. The water-depth is 97 m, and the well location is: 04 07' 58 04'",18/10-1,Total E&P Norge AS,2000,What oil field is the wellbore 18/10-1 north of?,Ekofisk,The wellbore 18/10-1 is north of the Ekofisk oil field.,1.0
516,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,95,"WELL 18/10-1 DISCOVERY FIELD DESCRIPTION Well 18/10-1 drilled at the end of 1979 discovered small oil-bearing structure in Middle. Jurassic sandstones. The structure is located in the Egersund basin about 135 km south-west of Stavanger, 16 km south-east of the Bream field in block 17/12 (see Pl. 1) and about 115 km north of Ekofisk, which is the nearest oil field in exploitation. The water-depth is 97 m, and the well location is: 04 07' 58 04'",18/10-1,Total E&P Norge AS,2000,What is the water-depth at the location of wellbore 18/10-1?,97 m,The water-depth at the location of wellbore 18/10-1 is 97 meters.,1.0
517,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,96,"The structure is anticlinal, and it is situated in Horst/Graben fault system with number of NE-SW trending faults. Four structures (A, B, and D) can be distinguished in this structural system extending north-west towards Bream (Pl. and 3). However, only the structures and are interesting from resevoir point-of-view. The structure was the one drilled by well 18/10-1 (close to the top of the structure) and proved oil- bearing. The strutural system is overlayed by 350 of Jurassic shales.",18/10-1,Total E&P Norge AS,2000,What is the structure of wellbore 18/10-1?,Anticlinal,The structure of wellbore 18/10-1 is anticlinal.,1
518,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,96,"The structure is anticlinal, and it is situated in Horst/Graben fault system with number of NE-SW trending faults. Four structures (A, B, and D) can be distinguished in this structural system extending north-west towards Bream (Pl. and 3). However, only the structures and are interesting from resevoir point-of-view. The structure was the one drilled by well 18/10-1 (close to the top of the structure) and proved oil- bearing. The strutural system is overlayed by 350 of Jurassic shales.",18/10-1,Total E&P Norge AS,2000,In what fault system is wellbore 18/10-1 situated?,Horst/Graben fault system,Wellbore 18/10-1 is situated in the Horst/Graben fault system.,1
519,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,96,"The structure is anticlinal, and it is situated in Horst/Graben fault system with number of NE-SW trending faults. Four structures (A, B, and D) can be distinguished in this structural system extending north-west towards Bream (Pl. and 3). However, only the structures and are interesting from resevoir point-of-view. The structure was the one drilled by well 18/10-1 (close to the top of the structure) and proved oil- bearing. The strutural system is overlayed by 350 of Jurassic shales.",18/10-1,Total E&P Norge AS,2000,How many structures can be distinguished in the structural system of wellbore 18/10-1?,Four structures,"In the structural system of wellbore 18/10-1, four structures can be distinguished.",1
520,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,96,"The structure is anticlinal, and it is situated in Horst/Graben fault system with number of NE-SW trending faults. Four structures (A, B, and D) can be distinguished in this structural system extending north-west towards Bream (Pl. and 3). However, only the structures and are interesting from resevoir point-of-view. The structure was the one drilled by well 18/10-1 (close to the top of the structure) and proved oil- bearing. The strutural system is overlayed by 350 of Jurassic shales.",18/10-1,Total E&P Norge AS,2000,What are the structures that can be distinguished in the structural system of wellbore 18/10-1?,"A, B, and D","The structures that can be distinguished in the structural system of wellbore 18/10-1 are A, B, and D.",1
521,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,96,"The structure is anticlinal, and it is situated in Horst/Graben fault system with number of NE-SW trending faults. Four structures (A, B, and D) can be distinguished in this structural system extending north-west towards Bream (Pl. and 3). However, only the structures and are interesting from resevoir point-of-view. The structure was the one drilled by well 18/10-1 (close to the top of the structure) and proved oil- bearing. The strutural system is overlayed by 350 of Jurassic shales.",18/10-1,Total E&P Norge AS,2000,Which direction does the structural system of wellbore 18/10-1 extend towards?,North-west towards Bream,The structural system of wellbore 18/10-1 extends north-west towards Bream.,1
522,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,96,"The structure is anticlinal, and it is situated in Horst/Graben fault system with number of NE-SW trending faults. Four structures (A, B, and D) can be distinguished in this structural system extending north-west towards Bream (Pl. and 3). However, only the structures and are interesting from resevoir point-of-view. The structure was the one drilled by well 18/10-1 (close to the top of the structure) and proved oil- bearing. The strutural system is overlayed by 350 of Jurassic shales.",18/10-1,Total E&P Norge AS,2000,Which structures are interesting from the reservoir point-of-view in the wellbore 18/10-1?,Structures A and D,"From the reservoir point-of-view in wellbore 18/10-1, the structures A and D are interesting.",1
523,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,96,"The structure is anticlinal, and it is situated in Horst/Graben fault system with number of NE-SW trending faults. Four structures (A, B, and D) can be distinguished in this structural system extending north-west towards Bream (Pl. and 3). However, only the structures and are interesting from resevoir point-of-view. The structure was the one drilled by well 18/10-1 (close to the top of the structure) and proved oil- bearing. The strutural system is overlayed by 350 of Jurassic shales.",18/10-1,Total E&P Norge AS,2000,Which structure was drilled by well 18/10-1?,Structure A,Structure A was drilled by well 18/10-1.,1
524,DISCOVERY_EVALUATION_REPORT,ac5808754924358c0e72aed1afd1cf5581579f3f,96,"The structure is anticlinal, and it is situated in Horst/Graben fault system with number of NE-SW trending faults. Four structures (A, B, and D) can be distinguished in this structural system extending north-west towards Bream (Pl. and 3). However, only the structures and are interesting from resevoir point-of-view. The structure was the one drilled by well 18/10-1 (close to the top of the structure) and proved oil- bearing. The strutural system is overlayed by 350 of Jurassic shales.",18/10-1,Total E&P Norge AS,2000,What did well 18/10-1 prove to be?,Oil- bearing,Well 18/10-1 proved to be oil- bearing.,1
